fft_initialise,enter
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x76c980,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76c860,size=0x20,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x76ca20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x60,data_ptr=0x76ca60,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76c980,size=0x40,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cb20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x80,data_ptr=0x76cba0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76ca60,size=0x60,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cc80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0xc0,data_ptr=0x76cd00,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76cba0,size=0x80,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cba0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76ce20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x100,data_ptr=0x76cea0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76cd00,size=0xc0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cd00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x18,data_ptr=0x76ca60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x160,data_ptr=0x76d000,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76cea0,size=0x100,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x18,data_ptr=0x76c980,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x76cea0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x76cf40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x1c0,data_ptr=0x76d1c0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76d000,size=0x160,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x76d000,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x76d0a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x30,data_ptr=0x76d0e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x240,data_ptr=0x76d3e0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76d1c0,size=0x1c0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x30,data_ptr=0x76d1c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d280,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d2e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d680,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x2e0,data_ptr=0x76d740,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76d3e0,size=0x240,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d3e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d4a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d500,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d5c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76da80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x3a0,data_ptr=0x76dae0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76d740,size=0x2e0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d120,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76ca80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76cc00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d320,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76cd60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c040,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x4a0,data_ptr=0x76dec0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76dae0,size=0x3a0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c0a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c160,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c1c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c280,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c2e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dae0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dba0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dc00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x5e0,data_ptr=0x76e3c0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76dec0,size=0x4a0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76c320,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d6c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d780,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d7e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d8a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d900,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76d9c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dc40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dd00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dd60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x760,data_ptr=0x76ea00,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76e3c0,size=0x5e0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dda0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76de60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x76dec0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d540,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d420,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d200,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d600,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d020,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cec0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c9a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76cf80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c900,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x940,data_ptr=0x76df00,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76ea00,size=0x760,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c860,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c7a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c400,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d360,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76db20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c200,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76c0e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76dc80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d940,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d820,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76d700,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76dde0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e880,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e900,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e980,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0xba0,data_ptr=0x76ea00,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76df00,size=0x940,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76df00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76df80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e000,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e080,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e100,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e180,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e200,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e280,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e300,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e380,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e400,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e480,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e500,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x76e580,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76e600,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76e6a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76e740,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76e7e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f600,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0xea0,data_ptr=0x76f6a0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76ea00,size=0xba0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ea00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76eaa0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76eb40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ebe0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ec80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ed20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76edc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ee60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ef00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76efa0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f040,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f0e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f180,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f220,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f2c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f360,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f400,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f4a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f540,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x7705a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770640,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x7706e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770780,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770820,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x1260,data_ptr=0x7708c0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x76f6a0,size=0xea0,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f6a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f740,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f7e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f880,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f920,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76f9c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fa60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fb00,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fba0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fc40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fce0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fd80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fe20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76fec0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x76ff60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770000,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x7700a0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770140,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x7701e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770280,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x48,data_ptr=0x770320,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x7703c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x770460,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x770500,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x771b80,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x771c20,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x771cc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771d60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771de0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771e60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x1700,data_ptr=0x771ee0,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x7708c0,size=0x1260,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7708c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770940,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7709c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770a40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770ac0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770b40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770bc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770c40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770cc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770d40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770dc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770e40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770ec0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770f40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x770fc0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771040,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7710c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771140,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7711c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771240,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7712c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771340,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7713c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771440,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7714c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771540,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7715c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771640,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7716c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771740,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7717c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771840,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7718c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771940,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7719c0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771a40,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771ac0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x1ce0,data_ptr=0x773640,caller=fftwf_malloc_plain
fft_initialise,free,data_ptr=0x771ee0,size=0x1700,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771ee0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771f60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x771fe0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772060,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7720e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772160,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7721e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772260,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7722e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772360,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7723e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772460,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7724e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772560,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7725e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772660,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7726e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772760,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7727e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772860,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7728e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772960,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x7729e0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772a60,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772ae0,caller=fftwf_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x772b60,caller=fftwf_malloc_plain
