fft_initialise,enter
fft_initialise,memalign,boundary=0x20,size=0x100000,data_ptr=0x761040,caller=fft_initialise
fft_initialise,memalign,boundary=0x20,size=0x100000,data_ptr=0x8610a0,caller=fft_initialise
fft_initialise,memalign,boundary=0x20,size=0x20,data_ptr=0x961100,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x20,data_ptr=0x961180,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x38,data_ptr=0x961200,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x20,data_ptr=0x961260,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x20,data_ptr=0x9612e0,caller=fftw_malloc_plain
fft_initialise,free,data_ptr=0x961100,size=0x20,caller=fftw_tensor_destroy2
fft_initialise,free,data_ptr=0x961180,size=0x20,caller=fftw_mkproblem_dft_d
fft_initialise,memalign,boundary=0x20,size=0x120,data_ptr=0x961360,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x30,data_ptr=0x9614e0,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x30,data_ptr=0x9615a0,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x18,data_ptr=0x961600,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x20,data_ptr=0x9616a0,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x18,data_ptr=0x961720,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x40,data_ptr=0x961760,caller=fftw_malloc_plain
fft_initialise,free,data_ptr=0x9616a0,size=0x20,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x10,data_ptr=0x961800,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x60,data_ptr=0x9618a0,caller=fftw_malloc_plain
fft_initialise,free,data_ptr=0x961760,size=0x40,caller=register_solver
fft_initialise,memalign,boundary=0x20,size=0x28,data_ptr=0x961960,caller=fftw_malloc_plain
fft_initialise,memalign,boundary=0x20,size=0x80,data_ptr=0x9619e0,caller=fftw_malloc_plain
fft_initialise,free,data_ptr=0x9618a0,size=0x60,caller=register_solver
